"","Stationnumber","weekday","hour","Rideoutminusin"
"17167","30114","Sun",13,0.125
"17168","30114","Sun",14,0
"17169","30114","Sun",15,0
"17170","30114","Sun",16,-0.666666666666667
"17171","30114","Sun",17,0.230769230769231
"17172","30114","Sun",18,0.222222222222222
"17173","30114","Sun",19,-1.55555555555556
"17174","30114","Sun",20,-2
"17175","30114","Sun",21,-0.777777777777778
"17176","30114","Sun",22,-1
"17177","30114","Sun",23,0
"17178","30114","Thu",0,1
"17179","30114","Thu",8,-1
"17180","30114","Thu",9,0.666666666666667
"17181","30114","Thu",10,0
"17182","30114","Thu",11,1.33333333333333
"17183","30114","Thu",12,-0.25
"17184","30114","Thu",13,1
"17185","30114","Thu",14,-1
"17186","30114","Thu",15,0.666666666666667
"17187","30114","Thu",16,0.75
"17188","30114","Thu",17,-1.33333333333333
"17189","30114","Thu",18,-1.22222222222222
"17190","30114","Thu",19,0.333333333333333
"17191","30114","Thu",20,0.333333333333333
"17192","30114","Thu",21,0.6
"17193","30114","Thu",22,-0.333333333333333
"17194","30114","Thu",23,-2
"17195","30114","Tue",1,-2
"17196","30114","Tue",6,2
"17197","30114","Tue",7,-1
"17198","30114","Tue",8,1
"17199","30114","Tue",9,0
"17200","30114","Tue",10,1.5
"17201","30114","Tue",11,0.333333333333333
"17202","30114","Tue",12,0.5
"17203","30114","Tue",13,-0.166666666666667
"17204","30114","Tue",14,-0.571428571428571
"17205","30114","Tue",15,0
"17206","30114","Tue",16,-0.375
"17207","30114","Tue",17,-1
"17208","30114","Tue",18,-1
"17209","30114","Tue",19,-0.833333333333333
"17210","30114","Tue",20,-0.375
"17211","30114","Tue",21,-1.2
"17212","30114","Tue",22,-0.285714285714286
"17213","30114","Wed",0,-1
"17214","30114","Wed",6,-1
"17215","30114","Wed",7,1
"17216","30114","Wed",8,1
"17217","30114","Wed",9,0.6
"17218","30114","Wed",10,0.4
"17219","30114","Wed",11,0.4
"17220","30114","Wed",12,0.8
"17221","30114","Wed",13,-0.5
"17222","30114","Wed",14,0.5
"17223","30114","Wed",15,-1
"17224","30114","Wed",16,-1.125
"17225","30114","Wed",17,-1.33333333333333
"17226","30114","Wed",18,-0.6
"17227","30114","Wed",19,-0.2
"17228","30114","Wed",20,-0.333333333333333
"17229","30114","Wed",21,-1
"17230","30114","Wed",22,-0.75
"17231","30115","Fri",0,0.722222222222222
"17232","30115","Fri",1,1.27272727272727
"17233","30115","Fri",2,1
"17234","30115","Fri",3,1.5
"17235","30115","Fri",4,-0.333333333333333
"17236","30115","Fri",5,-1.33333333333333
"17237","30115","Fri",6,-1.9
"17238","30115","Fri",7,-2.96774193548387
"17239","30115","Fri",8,-3.6875
"17240","30115","Fri",9,-7.12903225806452
"17241","30115","Fri",10,-2.13333333333333
"17242","30115","Fri",11,-1.66666666666667
"17243","30115","Fri",12,0.483870967741935
"17244","30115","Fri",13,0.275862068965517
"17245","30115","Fri",14,0.366666666666667
"17246","30115","Fri",15,2.64516129032258
"17247","30115","Fri",16,3.54838709677419
"17248","30115","Fri",17,3.625
"17249","30115","Fri",18,3.73333333333333
"17250","30115","Fri",19,1.3
"17251","30115","Fri",20,0.740740740740741
"17252","30115","Fri",21,1.90909090909091
"17253","30115","Fri",22,1.36
"17254","30115","Fri",23,0.80952380952381
"17255","30115","Mon",0,0.8
"17256","30115","Mon",1,1
"17257","30115","Mon",2,1.4
"17258","30115","Mon",3,1
"17259","30115","Mon",4,0
"17260","30115","Mon",5,0
"17261","30115","Mon",6,-2.07142857142857
"17262","30115","Mon",7,-3.24137931034483
"17263","30115","Mon",8,-3.96428571428571
"17264","30115","Mon",9,-5.24137931034483
"17265","30115","Mon",10,-1.86666666666667
"17266","30115","Mon",11,-1.51724137931034
"17267","30115","Mon",12,0.344827586206897
"17268","30115","Mon",13,-1.12903225806452
"17269","30115","Mon",14,0
"17270","30115","Mon",15,1.625
"17271","30115","Mon",16,3.71875
"17272","30115","Mon",17,4.38709677419355
"17273","30115","Mon",18,3.43333333333333
"17274","30115","Mon",19,2.23333333333333
"17275","30115","Mon",20,1.96774193548387
"17276","30115","Mon",21,1.61904761904762
"17277","30115","Mon",22,1.10714285714286
"17278","30115","Mon",23,1.39130434782609
"17279","30115","Sat",0,0.470588235294118
"17280","30115","Sat",1,1.75
"17281","30115","Sat",2,-0.666666666666667
"17282","30115","Sat",3,-0.666666666666667
"17283","30115","Sat",5,-0.666666666666667
"17284","30115","Sat",6,-0.4375
"17285","30115","Sat",7,-0.9
"17286","30115","Sat",8,-0.954545454545455
"17287","30115","Sat",9,-1.84210526315789
"17288","30115","Sat",10,-1.5
"17289","30115","Sat",11,0.103448275862069
"17290","30115","Sat",12,0.0357142857142857
"17291","30115","Sat",13,-0.714285714285714
"17292","30115","Sat",14,-0.862068965517241
"17293","30115","Sat",15,0.6
"17294","30115","Sat",16,0.620689655172414
"17295","30115","Sat",17,0.966666666666667
"17296","30115","Sat",18,0.709677419354839
"17297","30115","Sat",19,0.655172413793103
"17298","30115","Sat",20,-0.0384615384615385
"17299","30115","Sat",21,0.708333333333333
"17300","30115","Sat",22,0.826086956521739
"17301","30115","Sat",23,0.95
"17302","30115","Sun",0,1
"17303","30115","Sun",1,0.533333333333333
"17304","30115","Sun",2,1
"17305","30115","Sun",3,-0.25
"17306","30115","Sun",4,1
"17307","30115","Sun",5,-0.5
"17308","30115","Sun",6,-0.6
"17309","30115","Sun",7,-0.875
"17310","30115","Sun",8,-1
"17311","30115","Sun",9,-1
"17312","30115","Sun",10,-1.62962962962963
"17313","30115","Sun",11,-0.958333333333333
"17314","30115","Sun",12,-1.14814814814815
"17315","30115","Sun",13,0.206896551724138
"17316","30115","Sun",14,-1.03333333333333
"17317","30115","Sun",15,-0.172413793103448
"17318","30115","Sun",16,0.25
"17319","30115","Sun",17,1.60714285714286
"17320","30115","Sun",18,0.870967741935484
"17321","30115","Sun",19,0.633333333333333
"17322","30115","Sun",20,0.516129032258065
"17323","30115","Sun",21,1.03571428571429
"17324","30115","Sun",22,1.4
"17325","30115","Sun",23,1
"17326","30115","Thu",0,0.75
"17327","30115","Thu",1,0.857142857142857
"17328","30115","Thu",2,0.75
"17329","30115","Thu",3,-1
"17330","30115","Thu",4,-1
"17331","30115","Thu",5,-1.5
"17332","30115","Thu",6,-2.13333333333333
"17333","30115","Thu",7,-2.83870967741935
"17334","30115","Thu",8,-3.3125
"17335","30115","Thu",9,-6.06666666666667
"17336","30115","Thu",10,-3.7
"17337","30115","Thu",11,-2.3448275862069
"17338","30115","Thu",12,0.645161290322581
"17339","30115","Thu",13,-0.129032258064516
"17340","30115","Thu",14,0.290322580645161
"17341","30115","Thu",15,1.67741935483871
"17342","30115","Thu",16,2.34375
"17343","30115","Thu",17,5.56666666666667
"17344","30115","Thu",18,3.35483870967742
"17345","30115","Thu",19,2
"17346","30115","Thu",20,1.85714285714286
"17347","30115","Thu",21,1.42857142857143
"17348","30115","Thu",22,0.892857142857143
"17349","30115","Thu",23,1.71428571428571
"17350","30115","Tue",0,0.5
"17351","30115","Tue",1,1.25
"17352","30115","Tue",2,1.25
"17353","30115","Tue",3,1
"17354","30115","Tue",4,1
"17355","30115","Tue",5,-0.666666666666667
"17356","30115","Tue",6,-2.06666666666667
"17357","30115","Tue",7,-3.03125
"17358","30115","Tue",8,-4.45161290322581
"17359","30115","Tue",9,-5.4
"17360","30115","Tue",10,-2.7
"17361","30115","Tue",11,-1.96774193548387
"17362","30115","Tue",12,-1.13333333333333
"17363","30115","Tue",13,-0.666666666666667
"17364","30115","Tue",14,0.566666666666667
"17365","30115","Tue",15,2
"17366","30115","Tue",16,3.96774193548387
"17367","30115","Tue",17,4.03225806451613
"17368","30115","Tue",18,2.63333333333333
"17369","30115","Tue",19,2.32142857142857
"17370","30115","Tue",20,2.03225806451613
"17371","30115","Tue",21,1.84
"17372","30115","Tue",22,1.52173913043478
"17373","30115","Tue",23,1.0952380952381
"17374","30115","Wed",0,0.642857142857143
"17375","30115","Wed",1,0.555555555555556
"17376","30115","Wed",2,2
"17377","30115","Wed",3,1.25
"17378","30115","Wed",4,0
"17379","30115","Wed",5,-0.333333333333333
"17380","30115","Wed",6,-1.86666666666667
"17381","30115","Wed",7,-2.73333333333333
"17382","30115","Wed",8,-5.2258064516129
"17383","30115","Wed",9,-5.87096774193548
"17384","30115","Wed",10,-2.2
"17385","30115","Wed",11,-0.903225806451613
"17386","30115","Wed",12,-0.838709677419355
"17387","30115","Wed",13,-1.32258064516129
"17388","30115","Wed",14,-0.032258064516129
"17389","30115","Wed",15,1.61290322580645
"17390","30115","Wed",16,4
"17391","30115","Wed",17,5.8125
"17392","30115","Wed",18,3.83870967741935
"17393","30115","Wed",19,3.09677419354839
"17394","30115","Wed",20,2.19354838709677
"17395","30115","Wed",21,1.03703703703704
"17396","30115","Wed",22,1.61538461538462
"17397","30115","Wed",23,0.818181818181818
"17398","30116","Fri",7,0.714285714285714
"17399","30116","Fri",8,0
"17400","30116","Fri",10,1
"17401","30116","Fri",11,0.25
"17402","30116","Fri",12,0.666666666666667
"17403","30116","Fri",14,-1.5
"17404","30116","Fri",15,2
"17405","30116","Fri",16,0.2
"17406","30116","Fri",17,0
"17407","30116","Fri",18,0.75
"17408","30116","Fri",19,2
"17409","30116","Fri",20,2
"17410","30116","Fri",21,0
"17411","30116","Fri",23,-1
"17412","30116","Mon",4,-2
"17413","30116","Mon",7,0.571428571428571
"17414","30116","Mon",8,0.4
"17415","30116","Mon",9,0.4
"17416","30116","Mon",10,1
"17417","30116","Mon",11,0.666666666666667
"17418","30116","Mon",12,2
"17419","30116","Mon",13,-0.333333333333333
"17420","30116","Mon",14,0.75
"17421","30116","Mon",15,0.333333333333333
"17422","30116","Mon",16,-0.285714285714286
"17423","30116","Mon",17,-0.25
"17424","30116","Mon",18,-0.2
"17425","30116","Mon",19,-0.25
"17426","30116","Mon",20,0.666666666666667
"17427","30116","Mon",21,0.666666666666667
"17428","30116","Mon",22,-1
"17429","30116","Mon",23,4
"17430","30116","Sat",5,1
"17431","30116","Sat",7,-0.333333333333333
"17432","30116","Sat",8,0.4
"17433","30116","Sat",9,1
"17434","30116","Sat",10,0
"17435","30116","Sat",11,0
"17436","30116","Sat",12,1
"17437","30116","Sat",13,-0.777777777777778
"17438","30116","Sat",14,0
"17439","30116","Sat",15,2
"17440","30116","Sat",16,-1
"17441","30116","Sat",17,-0.5
"17442","30116","Sat",18,0.75
"17443","30116","Sat",19,1
"17444","30116","Sat",20,1
"17445","30116","Sat",21,-1.25
"17446","30116","Sat",23,2
"17447","30116","Sun",0,0
"17448","30116","Sun",8,-0.333333333333333
"17449","30116","Sun",9,-1
"17450","30116","Sun",10,1
"17451","30116","Sun",11,-0.125
"17452","30116","Sun",12,-0.583333333333333
"17453","30116","Sun",13,-0.857142857142857
"17454","30116","Sun",14,0.538461538461538
"17455","30116","Sun",15,-0.0833333333333333
"17456","30116","Sun",16,0.272727272727273
"17457","30116","Sun",17,1
"17458","30116","Sun",18,0.25
"17459","30116","Sun",19,-0.333333333333333
"17460","30116","Sun",20,0
"17461","30116","Sun",21,1
"17462","30116","Sun",23,2
"17463","30116","Thu",7,-0.384615384615385
"17464","30116","Thu",8,1
"17465","30116","Thu",9,0.5
"17466","30116","Thu",10,0
"17467","30116","Thu",11,1.2
"17468","30116","Thu",12,0.2
"17469","30116","Thu",13,0.285714285714286
"17470","30116","Thu",14,1
"17471","30116","Thu",15,-1
"17472","30116","Thu",16,0.333333333333333
"17473","30116","Thu",17,-0.363636363636364
"17474","30116","Thu",18,-0.2
"17475","30116","Thu",19,-1
"17476","30116","Thu",20,-0.333333333333333
"17477","30116","Thu",21,0
"17478","30116","Thu",22,1
"17479","30116","Tue",1,-1
"17480","30116","Tue",7,-0.409090909090909
"17481","30116","Tue",8,1
"17482","30116","Tue",9,1.25
"17483","30116","Tue",10,-0.666666666666667
"17484","30116","Tue",11,0
"17485","30116","Tue",12,0.5
"17486","30116","Tue",13,-0.75
"17487","30116","Tue",14,0.666666666666667
"17488","30116","Tue",15,0.333333333333333
"17489","30116","Tue",16,0.466666666666667
"17490","30116","Tue",17,-0.2
"17491","30116","Tue",18,0
"17492","30116","Tue",19,0.25
"17493","30116","Tue",20,1.33333333333333
"17494","30116","Tue",21,1
"17495","30116","Wed",7,0.166666666666667
"17496","30116","Wed",8,1
"17497","30116","Wed",9,1
"17498","30116","Wed",10,-1.5
"17499","30116","Wed",11,0
"17500","30116","Wed",12,0.666666666666667
"17501","30116","Wed",13,0
"17502","30116","Wed",14,0
"17503","30116","Wed",15,0
"17504","30116","Wed",16,-0.166666666666667
"17505","30116","Wed",17,-1.09090909090909
"17506","30116","Wed",18,1.14285714285714
"17507","30116","Wed",19,0.5
"17508","30116","Wed",20,1
"17509","30116","Wed",21,-0.5
"17510","30116","Wed",22,1
"17511","30117","Fri",0,0
"17512","30117","Fri",1,-1
"17513","30117","Fri",3,0.5
"17514","30117","Fri",6,-0.6
"17515","30117","Fri",7,-1.80769230769231
"17516","30117","Fri",8,-0.3
"17517","30117","Fri",9,-0.615384615384615
"17518","30117","Fri",10,-0.2
"17519","30117","Fri",11,0.3125
"17520","30117","Fri",12,-0.375
"17521","30117","Fri",13,-0.307692307692308
"17522","30117","Fri",14,-0.166666666666667
"17523","30117","Fri",15,0.882352941176471
"17524","30117","Fri",16,1.06896551724138
"17525","30117","Fri",17,1
"17526","30117","Fri",18,1.42857142857143
"17527","30117","Fri",19,0.3
"17528","30117","Fri",20,-0.571428571428571
"17529","30117","Fri",21,-0.0769230769230769
"17530","30117","Fri",22,-0.6
"17531","30117","Fri",23,0
"17532","30117","Mon",0,-0.333333333333333
"17533","30117","Mon",2,1
"17534","30117","Mon",3,-0.5
"17535","30117","Mon",6,-1
"17536","30117","Mon",7,-2
"17537","30117","Mon",8,-0.454545454545455
"17538","30117","Mon",9,-0.875
"17539","30117","Mon",10,0.142857142857143
"17540","30117","Mon",11,-0.133333333333333
"17541","30117","Mon",12,-0.736842105263158
"17542","30117","Mon",13,-0.0909090909090909
"17543","30117","Mon",14,0.4
"17544","30117","Mon",15,0.666666666666667
"17545","30117","Mon",16,1.13636363636364
"17546","30117","Mon",17,1.13333333333333
"17547","30117","Mon",18,0.214285714285714
"17548","30117","Mon",19,-0.2
"17549","30117","Mon",20,-0.615384615384615
"17550","30117","Mon",21,-0.333333333333333
"17551","30117","Mon",22,-0.25
"17552","30117","Mon",23,0.333333333333333
"17553","30117","Sat",0,1
"17554","30117","Sat",1,0.333333333333333
"17555","30117","Sat",2,-1
"17556","30117","Sat",6,-1
"17557","30117","Sat",7,1
"17558","30117","Sat",8,-0.25
"17559","30117","Sat",9,-0.166666666666667
"17560","30117","Sat",10,-0.25
"17561","30117","Sat",11,-0.222222222222222
"17562","30117","Sat",12,-0.545454545454545
"17563","30117","Sat",13,0.142857142857143
"17564","30117","Sat",14,-0.5
"17565","30117","Sat",15,0.444444444444444
"17566","30117","Sat",16,0.5
"17567","30117","Sat",17,0.25
"17568","30117","Sat",18,0.166666666666667
"17569","30117","Sat",19,0.727272727272727
"17570","30117","Sat",20,0.1
"17571","30117","Sat",21,-0.5
"17572","30117","Sat",22,-1
"17573","30117","Sat",23,-0.333333333333333
"17574","30117","Sun",0,1
"17575","30117","Sun",1,-1
"17576","30117","Sun",2,-1
"17577","30117","Sun",3,1
"17578","30117","Sun",4,1
"17579","30117","Sun",6,-1
"17580","30117","Sun",7,0.666666666666667
"17581","30117","Sun",8,-0.333333333333333
"17582","30117","Sun",9,1.5
"17583","30117","Sun",10,0
"17584","30117","Sun",11,-0.285714285714286
"17585","30117","Sun",12,0.230769230769231
"17586","30117","Sun",13,-0.545454545454545
"17587","30117","Sun",14,-0.3
"17588","30117","Sun",15,0.4
"17589","30117","Sun",16,0.3
"17590","30117","Sun",17,0.363636363636364
"17591","30117","Sun",18,0.333333333333333
"17592","30117","Sun",19,0
"17593","30117","Sun",20,-0.25
"17594","30117","Sun",21,-0.5
"17595","30117","Sun",22,0.5
"17596","30117","Sun",23,0
"17597","30117","Thu",0,-1
"17598","30117","Thu",1,2
"17599","30117","Thu",3,-1
"17600","30117","Thu",4,-1
"17601","30117","Thu",6,-1
"17602","30117","Thu",7,-2.25
"17603","30117","Thu",8,-0.833333333333333
"17604","30117","Thu",9,-0.571428571428571
"17605","30117","Thu",10,0
"17606","30117","Thu",11,0.294117647058824
"17607","30117","Thu",12,-0.85
"17608","30117","Thu",13,0.222222222222222
"17609","30117","Thu",14,-0.166666666666667
"17610","30117","Thu",15,0.894736842105263
"17611","30117","Thu",16,1.55
"17612","30117","Thu",17,0.769230769230769
"17613","30117","Thu",18,0.923076923076923
"17614","30117","Thu",19,-0.6
"17615","30117","Thu",20,-0.25
"17616","30117","Thu",21,-0.5
"17617","30117","Thu",22,-0.333333333333333
"17618","30117","Thu",23,-0.5
"17619","30117","Tue",1,-2
"17620","30117","Tue",4,-1
"17621","30117","Tue",6,-1.125
"17622","30117","Tue",7,-2.03846153846154
"17623","30117","Tue",8,-1.33333333333333
"17624","30117","Tue",9,-1.125
"17625","30117","Tue",10,0.2
"17626","30117","Tue",11,0.8125
"17627","30117","Tue",12,-0.85
"17628","30117","Tue",13,0.1
"17629","30117","Tue",14,0.0909090909090909
"17630","30117","Tue",15,0.571428571428571
"17631","30117","Tue",16,1.56521739130435
"17632","30117","Tue",17,1.07142857142857
"17633","30117","Tue",18,0.533333333333333
"17634","30117","Tue",19,-0.8
"17635","30117","Tue",20,-0.0769230769230769
"17636","30117","Tue",21,-0.363636363636364
"17637","30117","Tue",22,-0.333333333333333
"17638","30117","Tue",23,1.5
"17639","30117","Wed",0,0
"17640","30117","Wed",1,-1
"17641","30117","Wed",6,-1
"17642","30117","Wed",7,-1.68
"17643","30117","Wed",8,-0.384615384615385
"17644","30117","Wed",9,-1.2
"17645","30117","Wed",10,0.111111111111111
"17646","30117","Wed",11,-0.157894736842105
"17647","30117","Wed",12,-0.736842105263158
"17648","30117","Wed",13,-0.666666666666667
"17649","30117","Wed",14,0
"17650","30117","Wed",15,0.714285714285714
"17651","30117","Wed",16,1.13636363636364
"17652","30117","Wed",17,1.13636363636364
"17653","30117","Wed",18,0.5
"17654","30117","Wed",19,-1
"17655","30117","Wed",20,-0.307692307692308
"17656","30117","Wed",21,-1
"17657","30117","Wed",22,0.25
"17658","30117","Wed",23,1.28571428571429
"17659","30118","Fri",6,-1
"17660","30118","Fri",7,1
"17661","30118","Fri",8,-1
"17662","30118","Fri",9,0
"17663","30118","Fri",10,0.666666666666667
"17664","30118","Fri",11,1.2
"17665","30118","Fri",12,0
"17666","30118","Fri",13,-0.166666666666667
"17667","30118","Fri",14,0
"17668","30118","Fri",15,0
"17669","30118","Fri",16,-1.11111111111111
"17670","30118","Fri",17,0
"17671","30118","Fri",18,0.142857142857143
"17672","30118","Fri",19,-0.285714285714286
"17673","30118","Fri",20,2
